geo_unit,geo_id,geo_name,age_group,smi_bracket,subsidy,unserved_estimate,private_pay_estimate,served_est,percent
County,53039.0,Klickitat County,Preschool,<=60% of SMI,54.0,151,0,54.0,0.263414634146341
County,53039.0,Klickitat County,Preschool,>60% and <=75% of SMI,0.0,22,0,0.0,0.0
County,53039.0,Klickitat County,Preschool,>75% and <=85% of SMI,0.0,16,3,0.0,0.0
County,53039.0,Klickitat County,Preschool,>85% of SMI,0.0,123,28,0.0,0.0
County,53039.0,Klickitat County,School Age,<=60% of SMI,0.0,1130,0,0.0,0.0
County,53039.0,Klickitat County,School Age,>60% and <=75% of SMI,0.0,230,0,0.0,0.0
County,53039.0,Klickitat County,School Age,>75% and <=85% of SMI,0.0,58,3,3.0,0.0
County,53039.0,Klickitat County,School Age,>85% of SMI,0.0,408,24,24.0,0.0
County,53039.0,Klickitat County,Toddler,<=60% of SMI,13.0,176,0,13.0,0.068783068783069
County,53039.0,Klickitat County,Toddler,>60% and <=75% of SMI,0.0,27,0,0.0,0.0
County,53039.0,Klickitat County,Toddler,>75% and <=85% of SMI,0.0,13,2,2.0,0.0
County,53039.0,Klickitat County,Toddler,>85% of SMI,0.0,128,18,18.0,0.0
County,53041.0,Lewis County,Infant,<=60% of SMI,17.0,533,0,17.0,0.030909090909091
County,53041.0,Lewis County,Infant,>60% and <=75% of SMI,0.0,107,0,0.0,0.0
County,53041.0,Lewis County,Infant,>75% and <=85% of SMI,0.0,39,10,10.0,0.0
County,53041.0,Lewis County,Infant,>85% of SMI,0.0,128,18,18.0,0.0
County,53041.0,Lewis County,Preschool,<=60% of SMI,414.0,751,0,414.0,0.355364806866952
County,53041.0,Lewis County,Preschool,>60% and <=75% of SMI,0.0,241,0,0.0,0.0
County,53041.0,Lewis County,Preschool,>75% and <=85% of SMI,0.0,62,36,0.0,0.0
County,53041.0,Lewis County,Preschool,>85% of SMI,0.0,191,106,0.0,0.0
County,53041.0,Lewis County,School Age,<=60% of SMI,139.0,3987,0,139.0,0.033688802714493
County,53041.0,Lewis County,School Age,>60% and <=75% of SMI,0.0,795,0,0.0,0.0
County,53041.0,Lewis County,School Age,>75% and <=85% of SMI,0.0,337,52,52.0,0.0
County,53041.0,Lewis County,School Age,>85% of SMI,0.0,1502,210,210.0,0.0
County,53041.0,Lewis County,Toddler,<=60% of SMI,102.0,1002,0,102.0,0.092391304347826
County,53041.0,Lewis County,Toddler,>60% and <=75% of SMI,0.0,211,0,0.0,0.0
County,53041.0,Lewis County,Toddler,>75% and <=85% of SMI,0.0,68,28,28.0,0.0
County,53041.0,Lewis County,Toddler,>85% of SMI,0.0,213,78,78.0,0.0
County,53043.0,Lincoln County,Infant,<=60% of SMI,0.0,69,0,0.0,0.0
County,53043.0,Lincoln County,Infant,>60% and <=75% of SMI,0.0,15,0,0.0,0.0
County,53043.0,Lincoln County,Infant,>75% and <=85% of SMI,0.0,7,4,4.0,0.0
County,53043.0,Lincoln County,Infant,>85% of SMI,0.0,8,2,2.0,0.0
County,53043.0,Lincoln County,Preschool,<=60% of SMI,49.0,99,0,49.0,0.331081081081081
County,53043.0,Lincoln County,Preschool,>60% and <=75% of SMI,0.0,37,0,0.0,0.0
County,53043.0,Lincoln County,Preschool,>75% and <=85% of SMI,0.0,14,2,2.0,0.0
County,53043.0,Lincoln County,Preschool,>85% of SMI,0.0,22,6,6.0,0.0
County,53043.0,Lincoln County,School Age,<=60% of SMI,0.0,538,0,0.0,0.0
County,53043.0,Lincoln County,School Age,>60% and <=75% of SMI,0.0,153,0,0.0,0.0
County,53043.0,Lincoln County,School Age,>75% and <=85% of SMI,0.0,47,4,4.0,0.0
County,53043.0,Lincoln County,School Age,>85% of SMI,0.0,223,13,13.0,0.0
County,53043.0,Lincoln County,Toddler,<=60% of SMI,0.0,121,0,0.0,0.0
County,53043.0,Lincoln County,Toddler,>60% and <=75% of SMI,0.0,46,0,0.0,0.0
County,53043.0,Lincoln County,Toddler,>75% and <=85% of SMI,0.0,10,4,4.0,0.0
County,53043.0,Lincoln County,Toddler,>85% of SMI,0.0,21,5,5.0,0.0
County,53045.0,Mason County,Infant,<=60% of SMI,14.0,370,0,14.0,0.036458333333333
County,53045.0,Mason County,Infant,>60% and <=75% of SMI,0.0,93,0,0.0,0.0
County,53045.0,Mason County,Infant,>75% and <=85% of SMI,0.0,70,8,8.0,0.0
County,53045.0,Mason County,Infant,>85% of SMI,0.0,107,18,18.0,0.0
County,53045.0,Mason County,Preschool,<=60% of SMI,232.0,581,0,232.0,0.285362853628536
County,53045.0,Mason County,Preschool,>60% and <=75% of SMI,0.0,204,0,0.0,0.0
County,53045.0,Mason County,Preschool,>75% and <=85% of SMI,0.0,119,38,0.0,0.0
County,53045.0,Mason County,Preschool,>85% of SMI,0.0,180,60,0.0,0.0
County,53045.0,Mason County,School Age,<=60% of SMI,97.0,2562,0,97.0,0.036479879654005
County,53045.0,Mason County,School Age,>60% and <=75% of SMI,0.0,608,0,0.0,0.0
County,53045.0,Mason County,School Age,>75% and <=85% of SMI,0.0,397,31,31.0,0.0
County,53045.0,Mason County,School Age,>85% of SMI,0.0,1523,143,143.0,0.0
County,53045.0,Mason County,Toddler,<=60% of SMI,55.0,727,0,55.0,0.070332480818414
County,53045.0,Mason County,Toddler,>60% and <=75% of SMI,0.0,181,0,0.0,0.0
County,53045.0,Mason County,Toddler,>75% and <=85% of SMI,0.0,122,30,30.0,0.0
County,53045.0,Mason County,Toddler,>85% of SMI,0.0,190,56,56.0,0.0
County,53047.0,Okanogan County,Infant,<=60% of SMI,22.0,373,0,22.0,0.055696202531646
County,53047.0,Okanogan County,Infant,>60% and <=75% of SMI,0.0,33,0,0.0,0.0
County,53047.0,Okanogan County,Infant,>75% and <=85% of SMI,0.0,13,11,11.0,0.0
County,53047.0,Okanogan County,Infant,>85% of SMI,0.0,25,19,19.0,0.0
County,53047.0,Okanogan County,Preschool,<=60% of SMI,295.0,532,0,295.0,0.356711003627569
County,53047.0,Okanogan County,Preschool,>60% and <=75% of SMI,0.0,80,0,0.0,0.0
County,53047.0,Okanogan County,Preschool,>75% and <=85% of SMI,0.0,4,34,34.0,0.0
County,53047.0,Okanogan County,Preschool,>85% of SMI,0.0,14,77,77.0,0.0
County,53047.0,Okanogan County,School Age,<=60% of SMI,97.0,3116,0,97.0,0.030189853719265
County,53047.0,Okanogan County,School Age,>60% and <=75% of SMI,0.0,401,0,0.0,0.0
County,53047.0,Okanogan County,School Age,>75% and <=85% of SMI,0.0,167,24,24.0,0.0
County,53047.0,Okanogan County,School Age,>85% of SMI,0.0,582,101,101.0,0.0
County,53047.0,Okanogan County,Toddler,<=60% of SMI,78.0,718,0,78.0,0.097989949748744
County,53047.0,Okanogan County,Toddler,>60% and <=75% of SMI,0.0,75,0,0.0,0.0
County,53047.0,Okanogan County,Toddler,>75% and <=85% of SMI,0.0,9,20,20.0,0.0
County,53047.0,Okanogan County,Toddler,>85% of SMI,0.0,38,59,59.0,0.0
County,53049.0,Pacific County,Infant,<=60% of SMI,0.0,86,0,0.0,0.0
County,53049.0,Pacific County,Infant,>60% and <=75% of SMI,0.0,25,0,0.0,0.0
County,53049.0,Pacific County,Infant,>75% and <=85% of SMI,0.0,6,4,4.0,0.0
County,53049.0,Pacific County,Infant,>85% of SMI,0.0,21,14,14.0,0.0
County,53049.0,Pacific County,Preschool,<=60% of SMI,95.0,91,0,95.0,0.510752688172043
County,53049.0,Pacific County,Preschool,>60% and <=75% of SMI,0.0,49,0,0.0,0.0
County,53049.0,Pacific County,Preschool,>75% and <=85% of SMI,0.0,16,15,0.0,0.0
County,53049.0,Pacific County,Preschool,>85% of SMI,0.0,26,47,0.0,0.0
County,53049.0,Pacific County,School Age,<=60% of SMI,16.0,742,0,16.0,0.021108179419525
County,53049.0,Pacific County,School Age,>60% and <=75% of SMI,0.0,206,0,0.0,0.0
County,53049.0,Pacific County,School Age,>75% and <=85% of SMI,0.0,115,11,11.0,0.0
County,53049.0,Pacific County,School Age,>85% of SMI,0.0,258,24,24.0,0.0
County,53049.0,Pacific County,Toddler,<=60% of SMI,12.0,151,0,12.0,0.07361963190184
County,53049.0,Pacific County,Toddler,>60% and <=75% of SMI,0.0,46,0,0.0,0.0
County,53049.0,Pacific County,Toddler,>75% and <=85% of SMI,0.0,15,16,16.0,0.0
County,53049.0,Pacific County,Toddler,>85% of SMI,0.0,38,37,37.0,0.0
County,53051.0,Pend Oreille County,Infant,<=60% of SMI,0.0,68,0,0.0,0.0
County,53051.0,Pend Oreille County,Infant,>60% and <=75% of SMI,0.0,9,0,0.0,0.0
County,53051.0,Pend Oreille County,Infant,>75% and <=85% of SMI,0.0,6,0,0.0,0.0
County,53051.0,Pend Oreille County,Infant,>85% of SMI,0.0,35,8,8.0,0.0
County,53051.0,Pend Oreille County,Preschool,<=60% of SMI,25.0,129,0,25.0,0.162337662337662
County,53051.0,Pend Oreille County,Preschool,>60% and <=75% of SMI,0.0,29,0,0.0,0.0
County,53051.0,Pend Oreille County,Preschool,>75% and <=85% of SMI,0.0,4,0,0.0,0.0
County,53051.0,Pend Oreille County,Preschool,>85% of SMI,0.0,84,14,14.0,0.0
County,53051.0,Pend Oreille County,School Age,<=60% of SMI,46.0,436,0,46.0,0.095435684647303
County,53051.0,Pend Oreille County,School Age,>60% and <=75% of SMI,0.0,161,0,0.0,0.0
County,53051.0,Pend Oreille County,School Age,>75% and <=85% of SMI,0.0,46,9,9.0,0.0
County,53051.0,Pend Oreille County,School Age,>85% of SMI,0.0,266,29,29.0,0.0
County,53051.0,Pend Oreille County,Toddler,<=60% of SMI,0.0,127,0,0.0,0.0
County,53051.0,Pend Oreille County,Toddler,>60% and <=75% of SMI,0.0,26,0,0.0,0.0
County,53051.0,Pend Oreille County,Toddler,>75% and <=85% of SMI,0.0,9,0,0.0,0.0
County,53051.0,Pend Oreille County,Toddler,>85% of SMI,0.0,84,1,1.0,0.0
County,53053.0,Pierce County,Infant,<=60% of SMI,204.0,4828,0,204.0,0.04054054054054
County,53053.0,Pierce County,Infant,>60% and <=75% of SMI,0.0,1441,1,0.0,0.0
County,53053.0,Pierce County,Infant,>75% and <=85% of SMI,0.0,654,217,0.0,0.0
County,53053.0,Pierce County,Infant,>85% of SMI,0.0,3409,743,743.0,0.0
County,53053.0,Pierce County,Preschool,<=60% of SMI,3143.0,7641,0,3143.0,0.291450296735905
County,53053.0,Pierce County,Preschool,>60% and <=75% of SMI,40.0,2974,0,40.0,0.013271400132714
County,53053.0,Pierce County,Preschool,>75% and <=85% of SMI,17.0,1257,621,638.0,0.008970976253298
County,53053.0,Pierce County,Preschool,>85% of SMI,39.0,6344,2387,2426.0,0.004446978335234
County,53053.0,Pierce County,School Age,<=60% of SMI,1908.0,34184,0,1908.0,0.052864900809044
County,53053.0,Pierce County,School Age,>60% and <=75% of SMI,15.0,11089,0,15.0,0.001350864553314
County,53053.0,Pierce County,School Age,>75% and <=85% of SMI,11.0,5742,1231,1242.0,0.001575028636884
County,53053.0,Pierce County,School Age,>85% of SMI,0.0,30261,5929,0.0,0.0
County,53053.0,Pierce County,Toddler,<=60% of SMI,1068.0,9116,0,1068.0,0.104870384917517
County,53053.0,Pierce County,Toddler,>60% and <=75% of SMI,13.0,2747,0,13.0,0.004710144927536
County,53053.0,Pierce County,Toddler,>75% and <=85% of SMI,0.0,1282,507,0.0,0.0
County,53053.0,Pierce County,Toddler,>85% of SMI,0.0,6341,1937,0.0,0.0
County,53055.0,San Juan County,Infant,<=60% of SMI,0.0,37,0,0.0,0.0
County,53055.0,San Juan County,Infant,>60% and <=75% of SMI,0.0,10,0,0.0,0.0
County,53055.0,San Juan County,Infant,>75% and <=85% of SMI,0.0,3,0,0.0,0.0
County,53055.0,San Juan County,Infant,>85% of SMI,0.0,30,3,3.0,0.0
County,53055.0,San Juan County,Preschool,<=60% of SMI,48.0,42,0,48.0,0.533333333333333
County,53055.0,San Juan County,Preschool,>60% and <=75% of SMI,0.0,16,0,0.0,0.0
County,53055.0,San Juan County,Preschool,>75% and <=85% of SMI,0.0,4,3,3.0,0.0
County,53055.0,San Juan County,Preschool,>85% of SMI,0.0,46,26,0.0,0.0
County,53055.0,San Juan County,School Age,<=60% of SMI,0.0,400,0,0.0,0.0
County,53055.0,San Juan County,School Age,>60% and <=75% of SMI,0.0,103,0,0.0,0.0
County,53055.0,San Juan County,School Age,>75% and <=85% of SMI,0.0,49,2,2.0,0.0
County,53055.0,San Juan County,School Age,>85% of SMI,0.0,331,14,14.0,0.0
County,53055.0,San Juan County,Toddler,<=60% of SMI,14.0,68,0,14.0,0.170731707317073
County,53055.0,San Juan County,Toddler,>60% and <=75% of SMI,0.0,18,0,0.0,0.0
County,53055.0,San Juan County,Toddler,>75% and <=85% of SMI,0.0,5,4,4.0,0.0
County,53055.0,San Juan County,Toddler,>85% of SMI,0.0,40,24,24.0,0.0
County,53057.0,Skagit County,Infant,<=60% of SMI,41.0,659,0,41.0,0.058571428571428
County,53057.0,Skagit County,Infant,>60% and <=75% of SMI,0.0,181,1,0.0,0.0
County,53057.0,Skagit County,Infant,>75% and <=85% of SMI,0.0,65,14,14.0,0.0
County,53057.0,Skagit County,Infant,>85% of SMI,0.0,436,95,95.0,0.0
County,53057.0,Skagit County,Preschool,<=60% of SMI,514.0,980,0,514.0,0.344042838018741
County,53057.0,Skagit County,Preschool,>60% and <=75% of SMI,0.0,345,0,0.0,0.0
County,53057.0,Skagit County,Preschool,>75% and <=85% of SMI,0.0,132,58,0.0,0.0
County,53057.0,Skagit County,Preschool,>85% of SMI,0.0,783,340,0.0,0.0
County,53057.0,Skagit County,School Age,<=60% of SMI,289.0,5318,0,289.0,0.051542714464063
County,53057.0,Skagit County,School Age,>60% and <=75% of SMI,0.0,1417,1,0.0,0.0
County,53057.0,Skagit County,School Age,>75% and <=85% of SMI,0.0,720,79,0.0,0.0
County,53057.0,Skagit County,School Age,>85% of SMI,0.0,3403,395,395.0,0.0
County,53057.0,Skagit County,Toddler,<=60% of SMI,189.0,1193,0,189.0,0.136758321273516
County,53057.0,Skagit County,Toddler,>60% and <=75% of SMI,0.0,368,0,0.0,0.0
County,53057.0,Skagit County,Toddler,>75% and <=85% of SMI,0.0,108,40,40.0,0.0
County,53057.0,Skagit County,Toddler,>85% of SMI,0.0,765,317,317.0,0.0
County,53059.0,Skamania County,Infant,<=60% of SMI,0.0,55,0,0.0,0.0
County,53059.0,Skamania County,Infant,>60% and <=75% of SMI,0.0,9,0,0.0,0.0
County,53059.0,Skamania County,Infant,>75% and <=85% of SMI,0.0,1,2,2.0,0.0
County,53059.0,Skamania County,Infant,>85% of SMI,0.0,32,10,10.0,0.0
County,53059.0,Skamania County,Preschool,<=60% of SMI,32.0,90,0,32.0,0.262295081967213
County,53059.0,Skamania County,Preschool,>60% and <=75% of SMI,0.0,13,0,0.0,0.0
County,53059.0,Skamania County,Preschool,>75% and <=85% of SMI,0.0,8,5,5.0,0.0
County,53059.0,Skamania County,Preschool,>85% of SMI,0.0,61,22,22.0,0.0
County,53059.0,Skamania County,School Age,<=60% of SMI,12.0,388,0,12.0,0.03
County,53059.0,Skamania County,School Age,>60% and <=75% of SMI,0.0,103,0,0.0,0.0
County,53059.0,Skamania County,School Age,>75% and <=85% of SMI,0.0,49,0,0.0,0.0
County,53059.0,Skamania County,School Age,>85% of SMI,0.0,371,18,18.0,0.0
County,53059.0,Skamania County,Toddler,<=60% of SMI,10.0,101,0,10.0,0.09009009009009
County,53059.0,Skamania County,Toddler,>60% and <=75% of SMI,0.0,13,0,0.0,0.0
County,53059.0,Skamania County,Toddler,>75% and <=85% of SMI,0.0,10,1,1.0,0.0
County,53059.0,Skamania County,Toddler,>85% of SMI,0.0,65,20,20.0,0.0
County,53061.0,Snohomish County,Infant,<=60% of SMI,149.0,3137,0,149.0,0.045343883140596
County,53061.0,Snohomish County,Infant,>60% and <=75% of SMI,0.0,1124,0,0.0,0.0
County,53061.0,Snohomish County,Infant,>75% and <=85% of SMI,0.0,480,149,149.0,0.0
County,53061.0,Snohomish County,Infant,>85% of SMI,0.0,4079,834,0.0,0.0
County,53061.0,Snohomish County,Preschool,<=60% of SMI,2378.0,4760,0,2378.0,0.333146539646959
County,53061.0,Snohomish County,Preschool,>60% and <=75% of SMI,47.0,2189,0,47.0,0.021019677996422
County,53061.0,Snohomish County,Preschool,>75% and <=85% of SMI,15.0,924,424,439.0,0.011005135730007
County,53061.0,Snohomish County,Preschool,>85% of SMI,45.0,7585,2773,2818.0,0.004325675285975
County,53061.0,Snohomish County,School Age,<=60% of SMI,1113.0,24181,0,1113.0,0.044002530244327
County,53061.0,Snohomish County,School Age,>60% and <=75% of SMI,0.0,8896,1,0.0,0.0
County,53061.0,Snohomish County,School Age,>75% and <=85% of SMI,0.0,4412,743,0.0,0.0
County,53061.0,Snohomish County,School Age,>85% of SMI,0.0,33968,5551,0.0,0.0
County,53061.0,Snohomish County,Toddler,<=60% of SMI,660.0,5929,0,660.0,0.10016694490818
County,53061.0,Snohomish County,Toddler,>60% and <=75% of SMI,16.0,2223,0,16.0,0.007146047342564
County,53061.0,Snohomish County,Toddler,>75% and <=85% of SMI,0.0,931,331,0.0,0.0
County,53061.0,Snohomish County,Toddler,>85% of SMI,0.0,7546,2269,0.0,0.0
County,53063.0,Spokane County,Infant,<=60% of SMI,214.0,3039,0,214.0,0.065785428834922
County,53063.0,Spokane County,Infant,>60% and <=75% of SMI,0.0,674,0,0.0,0.0
County,53063.0,Spokane County,Infant,>75% and <=85% of SMI,0.0,196,78,78.0,0.0
County,53063.0,Spokane County,Infant,>85% of SMI,0.0,1397,445,445.0,0.0
County,53063.0,Spokane County,Preschool,<=60% of SMI,2862.0,4040,0,2862.0,0.414662416690814
County,53063.0,Spokane County,Preschool,>60% and <=75% of SMI,49.0,1372,0,49.0,0.03448275862069
County,53063.0,Spokane County,Preschool,>75% and <=85% of SMI,21.0,344,259,280.0,0.033653846153846
County,53063.0,Spokane County,Preschool,>85% of SMI,56.0,2415,1411,1467.0,0.014425553838228
County,53063.0,Spokane County,School Age,<=60% of SMI,1196.0,22364,0,1196.0,0.050764006791171
County,53063.0,Spokane County,School Age,>60% and <=75% of SMI,0.0,5674,0,0.0,0.0
County,53063.0,Spokane County,School Age,>75% and <=85% of SMI,0.0,2261,634,0.0,0.0
County,53063.0,Spokane County,School Age,>85% of SMI,0.0,14510,2636,2636.0,0.0
County,53063.0,Spokane County,Toddler,<=60% of SMI,919.0,5588,0,919.0,0.141232518825879
County,53063.0,Spokane County,Toddler,>60% and <=75% of SMI,11.0,1352,0,11.0,0.008070432868672
County,53063.0,Spokane County,Toddler,>75% and <=85% of SMI,0.0,374,222,222.0,0.0
County,53063.0,Spokane County,Toddler,>85% of SMI,0.0,2511,1105,0.0,0.0
County,53065.0,Stevens County,Infant,<=60% of SMI,0.0,313,0,0.0,0.0
County,53065.0,Stevens County,Infant,>60% and <=75% of SMI,0.0,59,0,0.0,0.0
County,53065.0,Stevens County,Infant,>75% and <=85% of SMI,0.0,23,0,0.0,0.0
County,53065.0,Stevens County,Infant,>85% of SMI,0.0,71,12,12.0,0.0
County,53065.0,Stevens County,Preschool,<=60% of SMI,181.0,499,0,181.0,0.266176470588235
County,53065.0,Stevens County,Preschool,>60% and <=75% of SMI,0.0,118,0,0.0,0.0
County,53065.0,Stevens County,Preschool,>75% and <=85% of SMI,0.0,35,13,0.0,0.0
County,53065.0,Stevens County,Preschool,>85% of SMI,0.0,136,41,41.0,0.0
County,53065.0,Stevens County,School Age,<=60% of SMI,38.0,2230,0,38.0,0.016754850088183
County,53065.0,Stevens County,School Age,>60% and <=75% of SMI,0.0,561,0,0.0,0.0
County,53065.0,Stevens County,School Age,>75% and <=85% of SMI,0.0,256,20,0.0,0.0
County,53065.0,Stevens County,School Age,>85% of SMI,0.0,953,74,74.0,0.0
County,53065.0,Stevens County,Toddler,<=60% of SMI,27.0,609,0,27.0,0.042452830188679
County,53065.0,Stevens County,Toddler,>60% and <=75% of SMI,0.0,123,0,0.0,0.0
County,53065.0,Stevens County,Toddler,>75% and <=85% of SMI,0.0,43,14,14.0,0.0
County,53065.0,Stevens County,Toddler,>85% of SMI,0.0,120,37,37.0,0.0
County,53067.0,Thurston County,Infant,<=60% of SMI,60.0,1341,0,60.0,0.042826552462527
County,53067.0,Thurston County,Infant,>60% and <=75% of SMI,0.0,389,0,0.0,0.0
County,53067.0,Thurston County,Infant,>75% and <=85% of SMI,0.0,149,75,75.0,0.0
County,53067.0,Thurston County,Infant,>85% of SMI,0.0,939,329,0.0,0.0
County,53067.0,Thurston County,Preschool,<=60% of SMI,950.0,2014,0,950.0,0.32051282051282
County,53067.0,Thurston County,Preschool,>60% and <=75% of SMI,0.0,790,0,0.0,0.0
County,53067.0,Thurston County,Preschool,>75% and <=85% of SMI,0.0,287,217,0.0,0.0
County,53067.0,Thurston County,Preschool,>85% of SMI,0.0,1694,974,0.0,0.0
County,53067.0,Thurston County,School Age,<=60% of SMI,603.0,9862,0,603.0,0.057620640229336
County,53067.0,Thurston County,School Age,>60% and <=75% of SMI,0.0,3115,0,0.0,0.0
County,53067.0,Thurston County,School Age,>75% and <=85% of SMI,0.0,1569,533,0.0,0.0
County,53067.0,Thurston County,School Age,>85% of SMI,0.0,8099,2469,0.0,0.0
County,53067.0,Thurston County,Toddler,<=60% of SMI,306.0,2521,0,306.0,0.108241952599929
County,53067.0,Thurston County,Toddler,>60% and <=75% of SMI,0.0,718,0,0.0,0.0
County,53067.0,Thurston County,Toddler,>75% and <=85% of SMI,0.0,281,208,0.0,0.0
County,53067.0,Thurston County,Toddler,>85% of SMI,0.0,1752,769,0.0,0.0
County,53069.0,Wahkiakum County,Infant,<=60% of SMI,0.0,25,0,0.0,0.0
County,53069.0,Wahkiakum County,Infant,>60% and <=75% of SMI,0.0,11,0,0.0,0.0
County,53069.0,Wahkiakum County,Infant,>85% of SMI,0.0,6,2,2.0,0.0
County,53069.0,Wahkiakum County,Preschool,<=60% of SMI,21.0,48,0,21.0,0.304347826086956
County,53069.0,Wahkiakum County,Preschool,>60% and <=75% of SMI,0.0,18,0,0.0,0.0
County,53069.0,Wahkiakum County,Preschool,>75% and <=85% of SMI,0.0,0,0,0.0,0.0
County,53069.0,Wahkiakum County,Preschool,>85% of SMI,0.0,11,4,4.0,0.0
County,53069.0,Wahkiakum County,School Age,<=60% of SMI,0.0,221,0,0.0,0.0
County,53069.0,Wahkiakum County,School Age,>60% and <=75% of SMI,0.0,65,0,0.0,0.0
County,53069.0,Wahkiakum County,School Age,>75% and <=85% of SMI,0.0,28,0,0.0,0.0
County,53069.0,Wahkiakum County,School Age,>85% of SMI,0.0,49,0,0.0,0.0
County,53069.0,Wahkiakum County,Toddler,<=60% of SMI,0.0,54,0,0.0,0.0
County,53069.0,Wahkiakum County,Toddler,>60% and <=75% of SMI,0.0,19,0,0.0,0.0
County,53069.0,Wahkiakum County,Toddler,>75% and <=85% of SMI,0.0,1,0,0.0,0.0
County,53069.0,Wahkiakum County,Toddler,>85% of SMI,0.0,13,1,1.0,0.0
County,53071.0,Walla Walla County,Infant,<=60% of SMI,14.0,335,0,14.0,0.040114613180516
County,53071.0,Walla Walla County,Infant,>60% and <=75% of SMI,0.0,87,0,0.0,0.0
County,53071.0,Walla Walla County,Infant,>75% and <=85% of SMI,0.0,35,11,11.0,0.0
County,53071.0,Walla Walla County,Infant,>85% of SMI,0.0,141,31,31.0,0.0
County,53071.0,Walla Walla County,Preschool,<=60% of SMI,181.0,558,0,181.0,0.244925575101488
County,53071.0,Walla Walla County,Preschool,>60% and <=75% of SMI,0.0,195,0,0.0,0.0
County,53071.0,Walla Walla County,Preschool,>75% and <=85% of SMI,0.0,65,38,38.0,0.0
County,53071.0,Walla Walla County,Preschool,>85% of SMI,0.0,209,126,126.0,0.0
County,53071.0,Walla Walla County,School Age,<=60% of SMI,97.0,2913,0,97.0,0.032225913621262
